,id,latitude,longitude,is_location_exact,Property_ID,bedrooms,price,review_scores_rating,number_of_reviews,std_review,Neighbourhood_ID,cleaning_fee,security_deposit,minimum_nights,instant_bookable,is_business_travel_ready,Cancellation_ID,availability_365,Wifi,TV,kitchen,Distance_from_center,Distance_from_airport
11190,16718334,52.50978107,13.31920054,1,2002,0,40,94,0,2.85,1056,20,500,4,0,0,3002,0,1,1,1,5.9,7.3
11191,16718773,52.54398602,13.39063959,1,2002,1,45,100,1,2.995024917,1018,15,0,1,0,0,3002,0,1,0,1,2.8,7.3
11192,16719363,52.5392113,13.35890975,0,2002,1,34,91,16,2.701071894,1018,0,0,3,0,0,3003,52,1,0,1,3.8,5.8
11193,16719901,52.45870429,13.31361213,1,2002,1,26,100,2,2.990099337,1114,40,680,60,0,0,3001,280,0,1,1,9.2,12.8
11194,16721054,52.56474391,13.32392816,1,2002,1,15,92,30,2.67040911,1130,10,0,1,1,0,3001,0,1,0,1,7.4,2.2
11195,16722482,52.50465586,13.35857523,1,2002,1,45,92,49,2.606313197,1122,24,0,1,0,0,3003,82,1,1,1,3.6,8.8
11196,16723150,52.52629693,13.4004879,1,2002,2,150,98,22,2.851259399,1003,35,0,5,0,0,3003,73,1,0,1,0.8,8.9
11197,16723388,52.47072121,13.44007538,1,2002,1,54,94,0,2.85,1082,0,0,5,0,0,3002,0,1,1,1,6,15.1
11198,16729649,52.49819235,13.43272563,1,2002,2,140,100,1,2.995024917,1108,70,2000,5,0,0,3001,25,1,1,1,3.1,12.6
11199,16730380,52.50249899,13.4181638,1,2004,1,140,96,110,2.566435542,1077,40,150,2,1,0,3003,280,1,1,1,2.1,11.5
11200,16732329,52.50238731,13.43073726,1,2002,1,25,100,2,2.990099337,1077,0,0,3,1,0,3002,0,1,0,1,2.6,12.1
11201,16733398,52.47353444,13.45111527,1,2002,1,30,100,1,2.995024917,1104,0,0,3,0,0,3002,276,1,0,1,6,15.4
11202,16734328,52.48522719,13.43073921,1,2002,1,18,94,0,2.85,1103,0,0,3,1,0,3002,0,1,0,1,4.2,13.5
11203,16735554,52.53568185,13.39368245,0,2002,1,30,94,0,2.85,1019,0,0,2,0,0,3002,0,1,1,1,1.9,7.9
11204,16736305,52.53646362,13.43363684,1,2002,1,75,99,16,2.901071894,1098,50,0,1,0,0,3001,0,1,0,1,2.7,10.3
11205,16736758,52.49047102,13.38035741,1,2002,1,23,98,125,2.593252398,1121,18,0,2,1,0,3001,24,1,0,0,3.7,10.9
11206,16737528,52.49468781,13.34446205,1,2002,1,50,94,0,2.85,1109,0,0,1,0,0,3002,0,1,0,1,5,9.4
11207,16739330,52.53243431,13.40735312,1,2002,2,75,87,4,2.65539472,1100,25,0,7,0,0,3003,0,1,1,1,1.4,8.9
11208,16744376,52.47705051,13.34844417,1,2002,1,25,94,0,2.85,1034,10,0,7,1,0,3002,0,1,0,1,6.1,11.3
11209,16744913,52.53349015,13.4394559,1,2002,1,28,100,1,2.995024917,1098,35,0,20,1,0,3001,0,1,0,1,2.8,10.8
11210,16746296,52.4935887,13.41587122,1,2002,1,60,97,7,2.89119691,1121,19,0,2,0,0,3001,0,1,1,1,3,12.1
11211,16747869,52.50793765,13.46169693,0,2002,1,43,100,3,2.985222767,1033,50,0,7,0,0,3003,0,1,0,1,4.1,13.5
11212,16749367,52.47993536,13.44709945,1,2002,1,18,100,4,2.98039472,1104,0,0,2,0,0,3002,0,1,0,1,5.3,14.7
11213,16749681,52.54407195,13.42506651,1,2002,1,32,100,2,2.990099337,1050,30,0,15,0,0,3001,276,1,0,1,3,9.4
11214,16752912,52.49486617,13.26546578,0,2002,1,69,95,47,2.687501134,1046,35,0,1,0,0,3003,145,1,1,1,9.8,8.9
11215,16760803,52.51379843,13.45614496,1,2002,1,48,96,17,2.821832408,1033,20,0,2,0,0,3001,0,1,0,1,3.5,12.8
11216,16761491,52.5035184,13.45100633,1,2002,2,80,100,5,2.975614712,1033,50,0,5,0,0,3003,0,1,1,1,3.6,13.1
11217,16762425,52.50012465,13.46201188,0,2002,0,55,87,7,2.64119691,1033,0,0,5,1,0,3002,0,1,1,1,4.4,14
11218,16763824,52.47901431,13.42079719,1,2002,1,35,94,0,2.85,1112,0,0,2,0,0,3002,0,1,0,0,4.7,13.5
11219,16763841,52.54194308,13.35617745,1,2002,0,38,94,0,2.85,1124,0,0,4,1,0,3002,0,1,0,1,4.1,5.5
11220,16764236,52.48455513,13.4293851,1,2002,1,45,94,16,2.776071894,1103,0,0,2,0,0,3003,0,1,0,1,4.3,13.5
11221,16768272,52.52739,13.39924219,1,2002,1,59,98,144,2.568463879,1003,0,0,2,1,0,3001,48,1,1,1,0.9,8.8
11222,16773256,52.50852042,13.47430319,1,2003,1,20,100,6,2.970882267,1033,10,0,3,0,0,3003,0,1,1,1,4.9,14.2
11223,16774299,52.49901346,13.40553738,0,2002,1,30,97,39,2.763528437,1107,20,0,1,1,0,3002,0,1,0,1,2.3,11.2
11224,16774833,52.52860037,13.39819592,0,2002,1,59,88,88,2.407391456,1003,40,94,1,1,0,3001,134,1,1,1,1.1,8.6
11225,16776302,52.48684534,13.44723444,1,2002,1,65,99,16,2.901071894,1104,30,0,3,0,0,3001,0,1,1,1,4.7,14.1
11226,16777646,52.52396603,13.38604524,0,2002,1,80,97,55,2.713474905,1003,50,400,4,1,0,3001,223,1,1,1,1.4,8.3
11227,16786042,52.47855949,13.34689139,1,2002,1,25,98,39,2.788528437,1110,0,0,2,0,0,3002,1,1,0,1,6.1,11.1
11228,16786723,52.50946109,13.45611706,1,2005,0,45,100,1,2.995024917,1033,0,250,3,0,0,3002,0,1,0,1,3.7,13.1
11229,16787139,52.49852433,13.44463607,1,2002,1,52,94,0,2.85,1108,0,0,3,0,0,3002,0,1,0,1,3.6,13.1
11230,16788001,52.51217218,13.46907643,0,2002,1,43,90,3,2.735222767,1033,15,0,2,0,0,3002,0,1,0,1,4.4,13.6
11231,16789705,52.49748889,13.41971162,0,2002,1,60,96,25,2.789400392,1077,10,0,2,0,0,3003,90,1,1,1,2.7,12
11232,16792179,52.55525914,13.36917405,1,2002,0,40,80,2,2.490099337,1124,30,150,2,0,0,3002,309,1,0,1,4.6,5.5
11233,16792545,52.52372996,13.45352191,1,2002,1,60,100,2,2.990099337,1031,30,500,1,0,0,3001,0,1,0,1,3.3,12.1
11234,16792716,52.49418782,13.41706091,1,2002,0,41,94,0,2.85,1121,8,0,1,1,0,3002,0,1,1,1,3,12.1
11235,16793402,52.51453274,13.46164121,1,2002,1,40,98,9,2.906965593,1033,15,0,4,0,0,3002,0,1,1,1,3.9,13.1
11236,16793582,52.51952936,13.46376724,1,2002,1,39,94,0,2.85,1031,0,0,3,0,0,3002,0,1,1,1,4,12.9
11237,16793848,52.50722801,13.46754267,1,2002,1,38,99,20,2.884365377,1033,0,0,1,1,0,3003,0,1,0,1,4.5,13.8
11238,16794571,52.48710085,13.37484541,1,2002,1,45,90,2,2.740099337,1121,20,0,2,1,0,3002,137,1,0,1,4.2,11
11239,16799799,52.46973466,13.39235087,1,2005,12,885,100,5,2.975614712,1120,0,0,2,1,0,3001,286,1,1,1,5.7,13.3
11240,16802255,52.56208847,13.39991802,1,2002,1,30,93,3,2.810222767,1093,0,0,3,1,0,3002,0,0,0,1,4.7,7.3
11241,16802556,52.4807907,13.34799117,1,2002,1,100,100,11,2.947917068,1110,40,0,6,0,0,3001,0,1,1,1,5.8,10.9
11242,16804288,52.47285948,13.42248817,1,2002,1,22,94,0,2.85,1112,0,0,7,1,0,3002,0,1,0,1,5.4,14.1
11243,16807038,52.54064689,13.41039822,1,2002,1,39,92,20,2.709365377,1100,0,0,3,1,0,3001,3,1,1,1,2.3,8.7
11244,16810170,52.52139106,13.44976415,0,2002,2,61,98,19,2.863479567,1057,15,0,2,0,0,3003,76,1,0,1,3,12
11245,16810889,52.42328862,13.48521659,0,2005,1,20,96,35,2.752344045,1105,36,90,1,1,0,3001,108,1,0,1,12.1,21.1
11246,16817220,52.51571125,13.45925712,1,2002,2,90,80,2,2.490099337,1031,30,0,3,0,0,3003,7,1,1,1,3.7,12.9
11247,16821096,52.50336859,13.39101757,1,2002,1,133,97,49,2.731313197,1107,59,0,5,0,0,3001,155,1,1,1,2.1,10.2
11248,16821725,52.50085292,13.41595843,1,2002,2,98,96,60,2.674405818,1077,40,150,2,1,0,3003,297,1,1,1,2.3,11.5
11249,16822451,52.55074301,13.34150222,1,2002,1,55,100,13,2.939047715,1094,15,0,2,0,0,3002,85,1,0,1,5.5,4.1
11250,16825701,52.48933783,13.43392671,1,2002,1,50,100,1,2.995024917,1103,0,0,7,1,0,3002,0,1,1,1,3.9,13.3
11251,16826686,52.51928693,13.4282498,0,2002,0,52,97,41,2.756825125,1057,5,0,3,0,0,3001,244,1,0,1,1.6,10.9
11252,16827174,52.53559697,13.44053749,1,2002,1,30,99,30,2.84540911,1098,20,0,2,1,0,3003,10,1,1,1,3,10.8
11253,16828845,52.53610724,13.43250413,1,2002,1,45,100,3,2.985222767,1099,45,0,13,0,0,3003,0,1,1,1,2.6,10.2
11254,16833423,52.50465633,13.41855951,1,2002,1,71,60,1,1.995024917,1077,25,0,2,0,0,3003,0,1,1,1,1.9,11.4
11255,16834092,52.47046351,13.49289528,0,2002,1,32,95,112,2.538139897,1012,0,0,3,0,0,3001,30,1,0,1,8.1,17.7
11256,16835205,52.53536693,13.35244347,1,2002,1,15,100,2,2.990099337,1073,0,0,6,0,0,3002,0,1,0,1,3.9,5.8
11257,16836582,52.51171181,13.45368758,0,2002,1,25,80,1,2.495024917,1033,25,150,4,0,0,3003,0,1,1,1,3.4,12.8
11258,16837242,52.51340993,13.41745485,0,2002,1,49,94,25,2.739400392,1003,25,0,2,0,0,3003,168,1,0,1,1.1,10.7
11259,16837642,52.54192494,13.42410624,1,2002,1,32,100,2,2.990099337,1050,0,250,10,1,0,3003,219,1,1,1,2.8,9.5
11260,16837900,52.42687783,13.33016972,1,2002,3,85,100,2,2.990099337,1090,0,0,5,0,0,3003,0,1,0,1,11.5,16.5
11261,16839881,52.53919003,13.40672206,1,2002,0,80,95,5,2.850614712,1100,40,0,3,1,0,3002,0,1,1,1,2.1,8.5
11262,16840507,52.49975467,13.31911029,1,2002,1,58,97,87,2.634475775,1062,30,0,1,1,0,3001,101,1,1,0,6.2,8.3
11263,16841623,52.51975269,13.45304628,1,2002,1,80,93,3,2.810222767,1031,20,500,3,0,0,3002,83,1,0,1,3.3,12.3
11264,16843084,52.48108738,13.42850371,1,2002,1,26,100,20,2.909365377,1082,20,0,2,0,0,3001,0,1,0,1,4.6,13.7
11265,16849504,52.48394454,13.43939195,1,2002,1,99,96,10,2.852418709,1103,30,200,4,0,0,3001,0,1,1,1,4.6,14
11266,16850078,52.50600407,13.46402528,1,2002,1,75,97,17,2.846832408,1033,25,200,2,1,0,3001,0,1,0,1,4.3,13.7
11267,16851055,52.4854302,13.44849599,0,2002,1,18,95,8,2.836558173,1104,0,100,1,1,0,3002,0,1,0,1,4.8,14.3
11268,16853223,52.50093883,13.45735524,1,2002,1,84,100,7,2.96619691,1033,20,0,6,1,0,3001,0,1,0,1,4.1,13.7
11269,16855323,52.52295203,13.38589479,1,2002,2,160,92,59,2.577163642,1003,60,400,3,1,0,3003,0,1,1,1,1.3,8.4
11270,16863581,52.51215995,13.41621284,1,2002,3,240,86,72,2.393376128,1003,50,200,2,1,0,3003,27,1,1,1,1.2,10.7
11271,16864790,52.49929253,13.44557794,1,2002,1,50,95,74,2.613556958,1108,20,150,3,1,0,3003,76,1,0,0,3.6,13.1
11272,16865367,52.58750244,13.39290057,1,2002,2,69,97,70,2.673292652,1015,40,150,1,1,0,3003,345,1,1,1,7.5,6.9
11273,16865591,52.51876218,13.33429087,1,2002,1,55,94,37,2.695367165,1074,0,0,3,1,0,3001,233,1,1,1,4.8,6.6
11274,16865733,52.51070073,13.41777089,1,2002,2,155,82,53,2.344302485,1003,50,200,2,1,0,3003,33,1,1,1,1.4,10.9
11275,16866114,52.52371783,13.43559313,1,2002,1,25,89,15,2.655353988,1057,0,0,3,0,0,3002,0,1,1,1,2.1,11
11276,16866648,52.49909082,13.41624256,1,2002,1,85,90,6,2.720882267,1107,35,200,3,0,0,3001,35,1,1,1,2.4,11.7
11277,16868101,52.50244085,13.47926235,1,2002,1,40,94,49,2.656313197,1078,20,250,2,1,0,3001,19,1,0,1,5.4,14.8
11278,16869806,52.4780111,13.28699263,0,2002,1,80,100,3,2.985222767,1116,0,0,2,0,0,3002,364,0,1,1,9.3,10.6
11279,16876354,52.50592603,13.32013382,1,2002,1,61,90,27,2.631689747,1056,25,0,1,1,0,3002,17,1,1,1,5.9,7.7
11280,16876407,52.47229316,13.43480028,1,2002,1,30,99,15,2.905353988,1082,10,0,2,0,0,3002,134,1,0,1,5.7,14.7
11281,16877855,52.51072536,13.50032343,1,2002,1,40,100,22,2.901259399,1078,0,0,1,0,0,3001,0,1,1,1,6.5,15.6
11282,16879513,52.48086239,13.4414069,1,2002,1,26,95,53,2.669302485,1104,0,0,2,1,0,3003,23,1,0,1,5,14.3
11283,16880041,52.43823999,13.34265827,0,2002,1,35,95,5,2.850614712,1063,0,100,1,0,0,3002,0,1,1,1,10,15.4
11284,16880131,52.47217609,13.37573388,1,2002,1,40,98,44,2.772018211,1120,0,0,3,0,0,3002,165,1,1,1,5.7,12.5
11285,16882042,52.55136959,13.37976877,0,2002,1,30,99,17,2.896832408,1018,10,0,3,0,0,3003,0,1,0,1,3.9,6.3
11286,16882223,52.54368979,13.41878326,0,2002,1,85,100,5,2.975614712,1050,35,0,2,0,0,3002,4,1,1,1,2.8,9.1
11287,16887059,52.50774169,13.29827959,0,2002,1,48,94,20,2.759365377,1079,30,150,10,0,0,3003,285,1,1,1,7.3,7.3
11288,16887158,52.50180515,13.42919207,1,2002,1,75,100,8,2.961558173,1077,25,100,2,0,0,3003,0,1,0,1,2.6,12.1
11289,16888365,52.5104976,13.41601283,1,2002,3,240,82,60,2.324405818,1003,50,200,2,1,0,3003,31,1,1,1,1.3,10.8
11290,16888974,52.51078176,13.41582179,1,2002,2,155,82,40,2.385160023,1003,50,200,2,1,0,3003,34,1,1,1,1.3,10.8
11291,16889245,52.55361228,13.40729686,1,2002,1,50,92,5,2.775614712,1097,30,100,2,0,0,3003,0,1,1,1,3.7,8
11292,16889386,52.51057045,13.41708666,1,2002,3,240,83,47,2.387501134,1003,50,200,2,1,0,3003,25,1,1,1,1.3,10.9
11293,16889808,52.40432289,13.66037043,1,2002,3,100,98,49,2.756313197,1065,60,0,2,1,0,3001,316,1,1,1,21.6,31.1
11294,16890609,52.49290721,13.4454616,0,2002,3,130,100,6,2.970882267,1005,80,0,5,0,0,3001,279,1,0,1,4.1,13.6
11295,16892205,52.51175239,13.41651349,1,2002,2,155,82,54,2.341374126,1003,50,200,2,1,0,3003,41,1,1,1,1.2,10.7
11296,16904811,52.52132006,13.37900919,1,2008,1,59,92,35,2.652344045,1003,0,0,1,0,0,3002,272,1,0,0,1.8,8.1
11297,16906146,52.50093233,13.44221377,0,2002,1,30,96,27,2.781689747,1077,50,0,5,1,0,3002,38,1,1,1,3.3,12.8
11298,16907989,52.49918349,13.46354247,1,2002,2,47,100,4,2.98039472,1033,0,1200,61,1,0,3001,251,1,1,1,4.6,14.1
11299,16912526,52.50296798,13.35420191,0,2002,0,45,95,10,2.827418709,1122,0,0,4,0,0,3002,0,1,0,1,3.9,8.8
11300,16912586,52.48589915,13.42474239,1,2002,2,60,100,11,2.947917068,1082,10,0,10,1,0,3003,0,1,0,1,4,13.1
11301,16919322,52.46457992,13.4887858,1,2005,1,50,95,4,2.85539472,1012,30,0,3,0,0,3002,0,1,0,1,8.4,17.9
11302,16920274,52.5105089,13.39177036,1,2002,2,139,95,46,2.690641823,1102,25,0,3,0,0,3003,130,1,1,1,1.4,9.6
11303,16922804,52.49793665,13.36225487,0,2002,1,25,96,67,2.655854289,1109,9,0,3,0,0,3001,10,1,0,1,3.8,9.6
11304,16922853,52.50106877,13.41607499,1,2004,1,98,98,83,2.668024643,1077,35,150,2,1,0,3003,322,1,1,1,2.2,11.5
11305,16923045,52.50565799,13.30118762,0,2002,1,40,90,62,2.518972219,1079,0,0,2,1,0,3001,0,1,1,0,7.2,7.5
11306,16924698,52.4692859,13.43336327,1,2002,1,33,97,22,2.826259399,1082,10,0,6,0,0,3003,142,1,0,1,6,14.9
11307,16924710,52.55168379,13.37390488,1,2002,0,35,94,0,2.85,1124,10,0,2,0,0,3001,0,1,0,1,4.1,5.9
11308,16926322,52.58231432,13.4073877,0,2002,1,34,95,13,2.814047715,1015,20,300,2,0,0,3003,66,1,0,1,6.9,7.7
11309,16926592,52.55019457,13.41630919,1,2002,1,25,96,68,2.653308496,1096,45,100,2,0,0,3003,112,1,1,1,3.4,8.7
11310,16928813,52.53286509,13.34948121,1,2002,1,85,79,49,2.281313197,1073,65,100,2,1,0,3003,329,1,1,1,4,5.8
11311,16928974,52.45689263,13.57728567,1,2002,1,50,94,0,2.85,1027,15,0,2,1,0,3002,0,1,0,1,13.6,23.1
11312,16936688,52.53073891,13.34860002,0,2002,1,34,97,41,2.756825125,1073,0,0,3,1,0,3003,129,1,0,1,4,6
11313,16937165,52.50794427,13.27333382,0,2006,1,19,94,0,2.85,1132,20,95,6,1,0,3001,0,0,1,1,9,7.4
11314,16938875,52.48596123,13.37497033,1,2002,1,25,94,0,2.85,1121,0,200,5,0,0,3003,0,1,1,1,4.3,11.1
11315,16939260,52.49220291,13.1814266,1,2001,2,85,94,61,2.621675435,1038,35,0,1,1,0,3002,322,1,1,1,15.4,11.8
11316,16942085,52.49286248,13.35234089,0,2002,1,50,97,6,2.895882267,1109,0,0,1,1,0,3003,0,1,0,0,4.7,9.8
11317,16944031,52.4689657,13.43513509,0,2002,1,39,100,5,2.975614712,1082,0,0,1,0,0,3001,351,1,0,1,6,15
11318,16944215,52.47088616,13.45359357,1,2002,0,55,88,73,2.440954495,1053,35,100,2,1,0,3001,237,1,1,1,6.4,15.7
11319,16945865,52.49991713,13.44301056,0,2002,0,45,98,17,2.871832408,1108,0,0,2,0,0,3003,0,1,0,1,3.4,13
11320,16948945,52.53784801,13.39933025,1,2002,0,69,95,102,2.55529747,1019,30,200,3,1,0,3001,66,1,1,1,2,8.1
11321,16950356,52.52306545,13.33112874,0,2002,2,99,100,3,2.985222767,1074,0,0,3,0,0,3002,0,1,0,1,5,6.1
11322,16951059,52.49000987,13.42864142,1,2002,2,35,94,0,2.85,1103,0,150,4,0,0,3001,0,1,0,1,3.7,13
11323,16951349,52.50082839,13.4168818,1,2002,2,98,96,69,2.650788035,1077,35,150,2,1,0,3003,331,1,1,1,2.3,11.6
11324,16951874,52.50181288,13.41788413,1,2002,2,98,93,50,2.62826533,1077,35,150,2,1,0,3003,314,1,1,1,2.2,11.5
11325,16953100,52.50944255,13.46197756,0,2002,1,80,96,10,2.852418709,1033,20,0,3,0,0,3001,63,0,0,0,4,13.4
11326,16953862,52.48570987,13.51249552,1,2002,1,50,94,0,2.85,1106,0,500,20,0,0,3001,0,1,1,1,8.2,17.7
11327,16954066,52.55547202,13.43172539,1,2002,1,95,98,8,2.911558173,1125,0,0,3,0,0,3002,126,1,0,1,4.3,9.5
11328,16954420,52.49071907,13.3950688,0,2002,2,69,93,19,2.738479567,1121,50,300,20,1,0,3001,344,1,0,1,3.3,11.4
11329,16959729,52.49537136,13.320326,0,2002,1,65,94,0,2.85,1026,0,0,3,1,0,3002,0,1,0,1,6.3,8.8
11330,16959735,52.52897559,13.32729441,1,2002,1,45,93,3,2.810222767,1074,10,0,1,0,0,3002,0,1,1,1,5.3,5.4
11331,16960164,52.49271916,13.42656521,1,2002,1,49,100,1,2.995024917,1103,0,0,4,0,0,3002,0,1,0,1,3.4,12.7
11332,16961328,52.46889334,13.42950783,0,2002,1,25,97,54,2.716374126,1112,0,0,2,1,0,3002,41,1,1,1,5.9,14.8
11333,16961383,52.53944895,13.40684634,1,2002,0,93,88,8,2.661558173,1100,40,0,2,1,0,3002,0,1,1,1,2.2,8.5
11334,16962258,52.53196127,13.34192049,1,2002,3,66,98,11,2.897917068,1074,40,0,6,0,0,3001,8,1,0,1,4.5,5.6
11335,16963299,52.54208252,13.37135067,1,2002,1,24,99,22,2.876259399,1018,0,0,3,0,0,3002,5,1,0,1,3.3,6.3
11336,16966178,52.46355416,13.52287175,0,2002,1,32,98,43,2.775254547,1086,16,0,2,0,0,3001,34,1,0,1,10.2,19.7
11337,16966762,52.52076116,13.45630137,1,2002,0,20,100,3,2.985222767,1031,0,0,2,1,0,3002,0,1,0,1,3.5,12.4
11338,16967346,52.4927603,13.33219782,0,2002,0,30,100,14,2.934679118,1123,15,0,5,0,0,3001,285,1,0,1,5.8,9.3
11339,16967537,52.48204683,13.4558592,0,2002,1,26,100,2,2.990099337,1104,20,0,1,0,0,3002,0,1,1,1,5.4,14.9
11340,16968210,52.50877013,13.42306647,1,2002,4,214,86,45,2.468814076,1003,50,200,2,1,0,3003,37,1,1,1,1.8,11.3
11341,16969284,52.53084713,13.39509283,0,2002,1,30,94,0,2.85,1019,30,350,1,0,0,3001,0,1,0,1,1.4,8.3
11342,16970008,52.50987862,13.42465872,1,2002,4,214,82,44,2.372018211,1003,50,200,2,1,0,3003,37,1,1,1,1.7,11.3
11343,16970280,52.55229304,13.41836886,1,2002,1,31,96,27,2.781689747,1096,5,0,2,1,0,3003,140,1,0,1,3.7,8.7
11344,16970590,52.56111702,13.42735204,1,2002,1,59,90,8,2.711558173,1092,50,0,5,0,0,3001,352,1,1,1,4.8,9.1
11345,16970612,52.51031197,13.42459879,1,2002,4,214,86,36,2.498838163,1003,50,200,2,1,0,3003,37,1,1,1,1.7,11.3
11346,16972536,52.53541934,13.4034907,1,2002,1,30,94,0,2.85,1019,25,0,40,0,0,3002,298,1,1,1,1.7,8.5
11347,16972867,52.48052069,13.26606471,1,2002,1,35,96,23,2.797266801,1041,10,0,3,1,0,3003,0,1,1,1,10.4,10.5
11348,16975228,52.51919101,13.46641274,0,2002,1,34,98,13,2.889047715,1031,15,0,2,0,0,3001,19,1,0,1,4.2,13.1
11349,16975675,52.49071324,13.39077494,1,2002,1,70,94,0,2.85,1121,0,0,3,0,0,3002,0,1,0,1,3.4,11.3
11350,16975839,52.52222923,13.43407069,1,2002,1,25,100,4,2.98039472,1057,15,0,5,0,0,3001,0,1,0,1,2,11
11351,16978306,52.50866411,13.42265793,1,2002,2,151,79,42,2.30352341,1003,50,200,2,1,0,3003,43,1,1,1,1.7,11.3
11352,16978581,52.49227372,13.42736057,1,2002,1,23,99,50,2.77826533,1103,19,0,4,0,0,3003,11,1,0,1,3.4,12.7
11353,16979285,52.54162071,13.42353915,0,2002,1,39,94,0,2.85,1050,0,0,1,0,0,3002,0,1,0,1,2.7,9.4
11354,16979933,52.49645816,13.43875304,1,2002,1,67,99,28,2.852891871,1108,0,0,3,0,0,3002,54,1,1,1,3.5,13
11355,16980587,52.46363029,13.51933024,0,2002,1,18,94,0,2.85,1086,10,100,1,0,0,3002,0,1,1,1,10,19.5
11356,16983604,52.50854735,13.46310332,1,2002,1,35,100,10,2.952418709,1033,5,0,3,0,0,3002,29,1,0,1,4.1,13.5
11357,16991640,52.53510683,13.42171004,1,2002,1,35,97,48,2.734391696,1100,0,0,2,0,0,3001,166,1,0,1,2,9.6
11358,16991995,52.47288639,13.43377703,0,2002,1,29,93,24,2.718313931,1082,16,88,2,1,0,3002,31,1,0,1,5.6,14.6
11359,16993974,52.50609956,13.37684976,1,2002,1,52,100,5,2.975614712,1107,10,100,2,0,0,3003,11,1,1,1,2.5,9.3
11360,16995512,52.49555295,13.4158375,0,2002,1,90,100,1,2.995024917,1107,10,200,3,0,0,3002,0,1,0,1,2.8,11.9
11361,16995747,52.49070594,13.34588226,1,2002,1,35,94,0,2.85,1109,0,0,1,1,0,3002,0,1,1,1,5.2,9.8
11362,16996470,52.47159354,13.33599621,1,2003,1,100,100,5,2.975614712,1034,65,0,4,0,0,3001,0,1,1,1,7.1,11.6
11363,17001209,52.50312949,13.43753744,1,2004,1,114,99,23,2.872266801,1077,45,700,2,0,0,3001,80,1,1,1,2.9,12.4
11364,17002104,52.53126109,13.41522849,0,2002,1,39,91,15,2.705353988,1100,40,100,4,1,0,3003,2,0,1,1,1.4,9.4
11365,17002284,52.47954752,13.36263485,0,2002,2,45,98,19,2.863479567,1110,60,250,5,0,0,3003,56,1,1,1,5.3,11.4
11366,17003027,52.5227226,13.34901814,1,2004,1,40,98,21,2.855292123,1073,0,0,1,1,0,3001,10,1,1,1,3.8,6.7
11367,17003618,52.55067703,13.40268116,1,2002,1,28,97,8,2.886558173,1097,0,0,2,0,0,3002,0,1,0,1,3.4,7.8
11368,17004276,52.50854965,13.42283763,1,2002,2,151,81,41,2.356825125,1003,50,200,2,1,0,3003,37,1,1,1,1.8,11.3
11369,17004546,52.51014547,13.42338141,1,2002,1,89,78,32,2.313074519,1003,35,200,2,1,0,3003,53,1,1,1,1.7,11.2
11370,17004576,52.51486244,13.47085048,1,2002,1,29,100,1,2.995024917,1031,20,0,4,0,0,3003,0,1,1,1,4.5,13.6
11371,17005650,52.5279598,13.40628829,1,2004,1,125,94,32,2.713074519,1003,36,0,4,0,0,3003,8,1,1,1,0.9,9.1
11372,17006023,52.47148578,13.45170733,1,2002,1,69,98,25,2.839400392,1104,25,0,2,0,0,3003,83,1,0,1,6.3,15.5
11373,17008663,52.49026743,13.34669811,1,2002,0,37,90,4,2.73039472,1109,50,0,30,1,0,3002,0,1,1,1,5.1,9.9
11374,17012495,52.51131394,13.45748465,1,2002,1,37,94,22,2.751259399,1033,0,0,3,1,0,3002,0,1,0,1,3.7,13
11375,17012631,52.46676065,13.43650572,1,2002,1,30,94,0,2.85,1082,0,0,4,1,0,3003,0,1,0,1,6.3,15.3
11376,17013368,52.47275715,13.29301247,0,2002,1,60,20,2,0.990099337,1116,100,0,2,0,0,3001,358,1,1,1,9.2,11.2
11377,17017082,52.55063989,13.35445782,1,2002,2,35,95,4,2.85539472,1124,0,100,7,1,0,3001,0,1,0,1,4.8,4.8
11378,17018152,52.50406425,13.34849339,1,2002,1,23,96,5,2.875614712,1122,0,0,6,1,0,3002,0,1,0,1,4.2,8.5
11379,17018543,52.51534667,13.47769203,1,2002,1,28,96,44,2.722018211,1009,10,0,1,1,0,3003,7,1,1,1,4.9,14
11380,17018742,52.46512087,13.4852846,1,2002,1,25,100,3,2.985222767,1012,0,0,2,0,0,3002,0,1,0,1,8.2,17.7
11381,17019473,52.53055889,13.43303705,1,2002,1,48,100,22,2.901259399,1099,0,200,2,0,0,3002,0,1,1,1,2.2,10.5
11382,17020147,52.53312233,13.42308849,1,2003,1,120,80,5,2.475614712,1099,60,0,3,1,0,3001,106,1,1,1,1.9,9.8
11383,17021597,52.55069191,13.414277,1,2002,1,60,100,16,2.926071894,1096,25,100,2,0,0,3003,11,1,0,1,3.5,8.5
11384,17024178,52.49954449,13.30742615,0,2002,1,65,91,7,2.74119691,1026,0,0,5,0,0,3002,349,1,1,1,7,8.2
11385,17024321,52.49140541,13.41955346,1,2002,1,27,96,168,2.493186988,1121,4,0,1,1,0,3003,131,1,0,0,3.3,12.4
11386,17025032,52.47302575,13.4505091,0,2002,1,35,95,25,2.764400392,1104,0,0,1,0,0,3002,17,1,0,1,6.1,15.4
11387,17026133,52.50355652,13.48045763,1,2002,1,20,100,1,2.995024917,1078,0,0,2,0,0,3002,0,1,1,1,5.4,14.8
11388,17028099,52.49994553,13.41621006,1,2002,1,39,99,22,2.876259399,1077,35,100,7,0,0,3001,0,1,0,1,2.4,11.6
